ObsID,Triad1A,Triad1B,Triad1C,Triad2A,Triad2B,Triad2C,Triad3A,Triad3B,Triad3C,Factor1,Factor2,FactorC,Time
2728,51.403152,5.172417,43.424423,44.640762,16.995071,38.36417,35.840843,33.743843,30.415314,Venus,No,B,Time2
2729,12.830053,86.945816,0.22412597,26.552195,39.162563,34.28524,38.44582,35.714287,25.839891,Venus,Yes,C,Time2
2730,56.11511,43.596058,0.28883544,1.3518186,5.665024,92.98316,99.40015,0.24630737,0.35354123,Venus,Yes,A,Time2
2731,10.398316,9.605911,79.99577,8.525974,9.1132965,82.36072,84.68862,7.6354675,7.67591,Venus,Yes,A,Time2
2732,13.272576,77.586205,9.141218,29.891932,30.788177,39.31989,32.267315,36.206894,31.525791,Pluto,Yes,C,Time2
2733,1.3887484,1.477829,97.133415,1.9264168,2.9556656,95.11792,55.072845,0.49260712,44.434544,Mars,No,A,Time2
2734,53.54994,0.98522186,45.464836,28.291584,43.84236,27.866055,30.866787,40.394093,28.739122,Mars,No,C,Time2
2735,1.9928334,2.7093582,95.29781,0.8566846,56.896557,42.24676,45.73878,53.940887,0.32033446,Mars,No,D,Time2
2736,79.39918,9.605911,10.994917,29.525991,42.11823,28.35578,29.525991,42.11823,28.35578,Mars,Yes,B,Time2
2737,90.7955,3.9408875,5.2635994,34.58443,38.916252,26.499323,30.081753,30.049255,39.868988,Pluto,No,C,Time2
2738,29.695717,39.655174,30.649107,35.65715,36.206894,28.135958,48.041298,10.591133,41.36757,Mars,Yes,A,Time2
2739,96.85777,0.24630737,2.895914,4.81491,95.03603,0.14905627,28.08012,44.581284,27.338596,Venus,No,B,Time2
2740,5.0756106,94.82758,0.09680176,30.543173,39.655174,29.801651,10.563212,83.00494,6.431855,Venus,Yes,D,Time2
2741,12.9459305,1.2315292,85.82254,7.13313,92.85714,0.009731445,0.4042772,4.187187,95.40854,Mars,Yes,B,Time2
2742,29.242765,43.103455,27.65378,94.81845,5.172417,0.009130554,30.474293,40.640396,28.885311,Jupiter,No,D,Time2
2743,96.43405,0.24630737,3.319643,97.2815,0.24630737,2.4721854,49.055733,5.172417,45.771847,Mars,No,A,Time2
2744,7.302166,8.37439,84.32343,85.55497,5.911331,8.533696,15.754116,84.23644,0.009438477,Mars,No,A,Time2
2745,95.36422,2.4630585,2.172726,10.401425,84.729065,4.8695116,31.967295,67.9803,0.052402344,Venus,No,D,Time2
2746,32.622158,37.19212,30.185722,10.690542,75.12315,14.186303,15.771108,32.75862,51.47027,Mars,No,C,Time2
2747,33.223316,37.684727,29.091957,17.405493,18.4729,64.121605,18.075527,17.980293,63.94418,Mars,No,B,Time2
2748,10.467191,8.620689,80.91211,30.28643,34.236458,35.47711,23.85327,50.492615,25.65412,Pluto,No,B,Time2
2749,8.0048,89.40887,2.586333,48.022617,48.522167,3.4552124,84.277725,6.650244,9.072026,Pluto,Yes,B,Time2
2750,28.24651,41.37931,30.374178,29.164654,40.394093,30.441254,29.456032,42.364532,28.17944,Pluto,Yes,B,Time2
2751,43.60942,7.1428604,49.247723,19.623465,12.561578,67.81495,30.018606,41.133003,28.848392,Jupiter,Yes,D,Time2
2752,41.12357,33.497536,25.378891,31.426474,38.423645,30.149883,28.470808,44.334976,27.194218,Mars,No,A,Time2
2753,48.29027,7.1428604,44.566864,6.059902,89.901474,4.038623,81.59391,8.620689,9.785399,Jupiter,Yes,A,Time2
2754,32.661816,39.655174,27.683008,10.563212,83.00494,6.431855,38.032528,41.625614,20.341856,Jupiter,Yes,B,Time2
2755,7.958223,47.53694,44.504833,37.863457,25.862068,36.27447,73.90754,1.2315292,24.860931,Venus,No,B,Time2
2756,55.254955,1.7241365,43.02091,2.0634549,1.7241365,96.2124,30.018606,41.133003,28.848392,Mars,Yes,B,Time2
2757,17.681025,14.532021,67.78696,68.568146,16.995071,14.436786,13.834065,75.61576,10.550168,Mars,No,A,Time2
2758,34.63226,35.714287,29.65345,29.942024,39.162563,30.895412,58.112682,15.024635,26.862684,Mars,No,A,Time2
2759,98.12152,0.24630737,1.6321653,1.4471778,98.275856,0.2769629,97.56184,2.2167509,0.22141172,Pluto,No,B,Time2
2760,47.79499,11.083748,41.121258,38.404076,12.068962,49.52696,32.691044,36.206894,31.102062,Mars,No,B,Time2
2761,43.133972,11.083748,45.78228,31.774702,37.19212,31.033178,30.365753,39.162563,30.471684,Mars,Yes,A,Time2
2762,82.33282,7.1428604,10.524314,67.283035,12.561578,20.15538,50.327797,2.216751,47.455452,Jupiter,Yes,B,Time2
2763,77.87974,11.083748,11.036516,0.084804684,48.029552,51.885647,8.621992,83.497536,7.880469,Venus,No,D,Time2
2764,79.16136,16.995071,3.8435657,74.95329,13.546799,11.499905,0.51477903,11.576355,87.90887,Venus,Yes,D,Time2
2765,77.38713,12.068962,10.543909,29.282427,45.566505,25.151068,26.040796,49.507393,24.45181,Mars,No,B,Time2
2766,0.39581037,4.187187,95.41701,31.21321,39.162563,29.624228,32.129547,38.17734,29.693111,Mercury,No,A,Time2
2767,44.246525,1.2315292,54.521942,39.06576,26.84729,34.086952,33.64704,37.684727,28.668234,Pluto,No,A,Time2
2768,30.188332,38.66995,31.14172,32.021008,36.69951,31.279484,33.686703,40.14778,26.165512,Jupiter,Yes,D,Time2
2769,29.34087,38.66995,31.989182,23.458763,47.04434,29.496899,25.715172,45.07389,29.210934,Pluto,Yes,D,Time2
2770,85.77194,1.2315292,12.996525,1.0261748,1.2315292,97.742294,0.011743775,6.650245,93.338005,Jupiter,Yes,D,Time2
2771,21.592081,17.241379,61.166542,8.851279,41.87192,49.276794,45.33487,40.394093,14.27104,Mars,Yes,B,Time2
2772,96.22742,3.2019653,0.57062745,0.07019043,99.75369,0.17611817,96.11886,1.7241365,2.1569996,Pluto,Yes,B,Time2
2773,0.77987087,1.7241365,97.49599,10.348216,1.2315292,88.42026,1.4499053,1.2315292,97.318565,Jupiter,No,B,Time2
2774,51.175976,1.477829,47.34619,2.9665084,97.021965,0.011525663,45.532963,9.359604,45.107437,Mars,Yes,B,Time2
2775,2.4455738,5.172417,92.382,1.4499053,1.2315292,97.318565,86.53174,11.576355,1.8919073,Jupiter,No,B,Time2
2776,48.208282,5.172417,46.619297,18.56814,16.995071,64.43679,30.227991,41.133003,28.639008,Jupiter,No,A,Time2
2777,32.100327,41.625614,26.274057,31.774702,37.19212,31.033178,29.065344,42.610836,28.32382,Mars,Yes,B,Time2
2778,10.655051,15.024635,74.32031,30.453423,28.817734,40.728844,32.484398,39.162563,28.353039,Venus,No,A,Time2
2779,9.74498,79.55665,10.698369,11.325092,14.532021,74.14288,71.35682,16.502466,12.140715,Jupiter,Yes,B,Time2
2780,9.33169,85.46798,5.200332,12.395894,81.034485,6.569624,18.179895,77.0936,4.726506,Jupiter,Yes,C,Time2
2781,83.09182,3.2019653,13.706221,34.66149,32.266006,33.072506,30.966906,39.655174,29.37792,Mars,Yes,B,Time2
2782,0.6755102,42.610836,56.713654,0.18793596,72.877754,26.934317,27.428877,35.714287,36.856834,Jupiter,Yes,B,Time2
2783,38.236816,29.802958,31.960224,23.387224,22.906403,53.70638,31.003826,39.162563,29.833612,Uranus,Yes,B,Time2
2784,10.134048,80.05347,9.812486,39.01779,21.439774,39.54243,36.24741,37.200516,26.552069,Mars,No,C,Time2
2785,41.25537,47.04434,11.700291,70.23383,20.443352,9.322815,34.020668,29.310349,36.66898,Mars,No,B,Time2
2786,30.01861,41.133,28.848394,3.5916111,48.029552,48.378838,30.511215,40.14778,29.341,Mars,Yes,B,Time2
2787,54.14048,5.172417,40.687096,10.490156,41.625614,47.884228,13.479224,74.63053,11.89024,Mars,Yes,A,Time2
2788,32.444736,36.69951,30.855751,33.400734,38.17734,28.421923,31.814362,39.655174,28.530464,Uranus,Yes,B,Time2
2789,76.115944,12.068962,11.815095,14.120032,77.586205,8.293762,73.79065,15.024635,11.184714,Jupiter,No,A,Time2
2790,42.88767,11.576355,45.535976,29.449415,40.14778,30.402803,32.3362,35.221672,32.442127,Venus,No,B,Time2
2791,96.14821,3.4482803,0.40351945,2.0039845,95.566505,2.4295118,0.33644453,4.4334946,95.230064,Mars,No,B,Time2
2792,39.37257,3.69458,56.93285,22.687738,8.128076,69.18418,44.344795,5.665024,49.990185,Venus,Yes,C,Time2
2793,35.016335,33.25123,31.732437,28.109343,41.133003,30.757654,31.21321,39.162563,29.624228,Venus,No,C,Time2
2794,12.773699,15.024635,72.20166,16.942108,16.00985,67.048035,5.4513373,7.6354675,86.91319,Venus,Yes,A,Time2
2795,50.14502,1.7241365,48.13084,30.03708,37.684727,32.27819,31.4929,38.17734,30.329756,Venus,Yes,B,Time2
2796,85.30022,14.039406,0.6603821,73.8804,25.862068,0.2575244,29.203108,40.640396,30.156496,Venus,Yes,A,Time2
2797,44.799667,14.532021,40.668312,12.961562,21.428576,65.60986,26.963398,12.068962,60.967636,Mars,Yes,C,Time2
2798,49.617237,3.2019653,47.1808,0.11818848,86.945816,12.935991,0.007046736,16.007593,83.98535,Mercury,No,B,Time2
2799,30.40541,41.625614,27.968975,28.011242,45.566505,26.422256,31.144327,40.14778,28.707891,Jupiter,Yes,B,Time2
2800,0.1599414,10.591133,89.248924,27.163782,45.566505,27.269712,99.40015,0.24630737,0.35354123,Uranus,No,A,Time2
2801,38.877903,20.443352,40.678753,19.484476,16.00985,64.50567,42.20094,42.610836,15.188228,Mars,No,A,Time2
2802,48.346054,3.2019653,48.45198,6.6515474,87.43843,5.9100246,84.008156,2.216751,13.7751,Mars,No,A,Time2
2803,23.552694,0.24630737,76.201,32.874725,0.24630737,66.87896,31.832272,68.00622,0.16150543,Mars,No,B,Time2
2804,41.025772,16.995071,41.97916,67.01099,15.024635,17.964378,46.248276,15.024635,38.727085,Mars,Yes,D,Time2
2805,30.227991,41.133003,28.639008,28.986025,37.684727,33.329247,25.301882,50.985218,23.712898,Mars,Yes,C,Time2
2806,6.3827424,93.360535,0.25672194,43.044212,0.24630737,56.70948,46.22741,3.2019653,50.570633,Uranus,No,C,Time2
2807,28.91835,40.8867,30.19495,29.410961,39.901478,30.687565,28.313595,40.394093,31.292313,Pluto,Yes,A,Time2
2808,0.39581037,4.187187,95.41701,94.39472,5.172417,0.43285918,51.026184,1.2315292,47.742287,Mars,No,A,Time2
2809,37.095314,30.788177,32.116505,22.081125,66.748764,11.17011,23.224985,74.63053,2.1444776,Jupiter,No,C,Time2
2810,43.419952,13.054185,43.525867,44.58258,11.576355,43.84106,32.444736,36.69951,30.855751,Pluto,Yes,D,Time2
2811,42.720684,16.995071,40.28425,39.126297,41.133003,19.7407,27.036459,53.448277,19.515266,Venus,No,A,Time2
2812,48.632004,5.172417,46.195576,59.287853,40.640396,0.07175049,39.441475,39.655174,20.903349,Mars,No,C,Time2
2813,3.3151653,4.4334946,92.251335,6.527617,91.62561,1.8467675,88.5337,5.911331,5.554973,Venus,Yes,C,Time2
2814,9.057749,85.71429,5.227964,32.27754,38.423645,29.298819,22.849802,48.76847,28.381725,Pluto,No,D,Time2
2815,36.26349,33.004932,30.731577,35.7929,30.54187,33.66523,10.241067,52.70936,37.049572,Jupiter,No,A,Time2
2816,8.6345215,10.591133,80.774345,10.2083645,82.01971,7.771929,82.32367,8.128076,9.548251,Mars,No,A,Time2
2817,49.40015,0.24630737,50.35354,50.24761,0.24630737,49.506084,2.9924536,54.92611,42.081436,Uranus,No,B,Time2
2818,1.3350294,96.79803,1.8669434,92.3433,0.7389221,6.9177732,94.09051,3.2019649,2.7075279,Pluto,No,D,Time2
2819,45.63669,8.620689,45.742615,9.154263,84.97537,5.870366,34.031113,35.221672,30.747217,Jupiter,No,B,Time2
2820,44.39157,16.748772,38.85966,28.717115,43.84236,27.440521,11.095271,80.78818,8.11655,Venus,Yes,B,Time2
2821,23.730114,0.7389221,75.53096,73.16863,2.7093582,24.122015,29.908627,0.24630737,69.84506,Venus,No,B,Time2
2822,10.536074,7.6354675,81.82846,32.444736,36.69951,30.855751,38.877903,20.443352,40.678753,Mars,Yes,A,Time2
2823,46.53425,16.995071,36.470684,8.647041,37.684727,53.668232,11.055825,82.01971,6.9244676,Mars,No,C,Time2
2824,94.805275,5.172417,0.022304077,95.74543,0.7389221,3.5156476,3.5276368,95.812805,0.65956056,Jupiter,No,C,Time2
2825,16.68119,68.2266,15.092208,9.895262,4.679802,85.42493,2.8233716,39.162563,58.014065,Mars,No,C,Time2
2826,75.67134,0.24630737,24.082357,69.91655,0.7389221,29.344522,16.773037,0.24630737,82.98066,Pluto,Yes,C,Time2
2827,34.24798,34.482758,31.26926,29.075565,44.827587,26.096844,29.702333,41.87192,28.425741,Jupiter,No,C,Time2
2828,9.571709,82.01971,8.408584,5.3845263,90.39409,4.221382,10.826308,85.46798,3.7057128,Venus,Yes,C,Time2
2829,30.511215,40.14778,29.341,32.23535,36.69951,31.065136,3.283462,96.30542,0.41111815,Jupiter,Yes,C,Time2
2830,0.2913742,1.9704437,97.73818,86.943726,7.38916,5.667122,79.75474,9.852219,10.39304,Venus,No,C,Time2
2831,46.63034,8.866997,44.502666,7.22147,87.68472,5.0938034,40.341682,51.23153,8.426789,Jupiter,Yes,B,Time2
2832,9.776489,79.06404,11.159468,96.419395,0.24630737,3.3342931,4.627134,95.3202,0.052670896,Pluto,No,C,Time2
2833,24.542091,40.640396,34.817513,27.990368,33.743843,38.26579,28.750156,44.08867,27.161175,Mars,Yes,B,Time2
2834,76.873634,1.2315292,21.894829,65.00924,1.2315292,33.759235,36.23116,61.330055,2.4387865,Venus,No,C,Time2
2835,75.230446,14.532021,10.237534,85.19588,5.6650243,9.139107,79.641945,9.1132965,11.244756,Mars,No,B,Time2
2836,93.547264,5.172417,1.2803168,17.309479,44.08867,38.601856,8.484229,85.46798,6.047793,Pluto,Yes,D,Time2
2837,75.00614,11.576355,13.417496,78.85796,8.128076,13.013962,78.97011,9.605911,11.423981,Jupiter,Yes,D,Time2
2838,93.685036,3.2019653,3.1130004,0.9385095,11.576355,87.48514,88.314316,1.2315292,10.454152,Jupiter,Yes,D,Time2
2839,28.963417,43.349754,27.686825,5.6314845,89.16256,5.205957,5.0843644,3.4482803,91.467354,Pluto,No,B,Time2
2840,13.975999,16.00985,70.014145,48.032944,25.862068,26.104986,25.17039,16.502466,58.32715,Jupiter,Yes,B,Time2
2841,88.738045,1.2315292,10.030421,6.3071384,92.36453,1.3283302,3.7459843,1.7241365,94.52988,Mars,No,B,Time2
2842,33.223316,37.684727,29.091957,30.651716,41.133003,28.21528,30.474293,40.640396,28.885311,Pluto,Yes,A,Time2
2843,65.59369,32.266006,2.1403015,1.8381519,41.133003,57.028847,45.570503,54.3844,0.04509845,Mercury,No,C,Time2
2844,27.691877,4.679802,67.62832,34.66149,32.266006,33.072506,37.627594,32.266006,30.106401,Pluto,No,A,Time2
2845,50.24761,0.24630737,49.506084,33.67626,34.236458,32.08728,35.440063,33.25123,31.308704,Mars,No,A,Time2
2846,35.55904,40.640396,23.800564,51.026184,1.2315292,47.742287,32.06067,39.162563,28.776772,Mars,No,B,Time2
2847,92.85898,5.6650243,1.475999,0.48396486,96.79803,2.7180078,1.7605566,96.79803,1.441416,Mars,No,C,Time2
2848,12.819624,81.034485,6.1458936,78.372345,10.098526,11.529127,30.503515,37.19212,32.304363,Uranus,Yes,B,Time2
2849,77.3579,15.517242,7.124854,11.218644,34.236458,54.544903,74.14549,16.00985,9.844652,Jupiter,Yes,B,Time2
2850,41.666576,19.950745,38.38268,32.86846,36.69951,30.432028,35.3023,35.221672,29.476032,Venus,No,C,Time2
2851,17.246618,12.315277,70.43811,40.786083,19.70443,39.50949,74.82759,10.344826,14.827588,Uranus,Yes,A,Time2
2852,1.7066655,6.650245,91.64308,91.42863,5.172417,3.3989613,0.51477903,11.576355,87.90887,Venus,Yes,B,Time2
2853,84.50267,8.866997,6.6303306,32.299553,34.975365,32.725082,39.62163,21.182266,39.196102,Mars,Yes,C,Time2
2854,29.311647,42.11823,28.570124,33.045887,37.19212,29.761992,30.543173,39.655174,29.801651,Jupiter,No,B,Time2
2855,63.80902,21.428576,14.762407,21.072939,35.714287,43.212776,20.916391,47.04434,32.039272,Venus,No,C,Time2
2856,52.9027,44.08867,3.0086327,31.39063,39.655174,28.954193,29.311647,42.11823,28.570124,Jupiter,No,D,Time2
2857,32.86846,36.69951,30.432028,15.180399,38.17734,46.642258,71.2775,11.576355,17.146143,Mars,Yes,C,Time2
2858,54.770863,2.216751,43.012386,0.040963136,3.2019653,96.75707,3.3806984,94.82758,1.791714,Mars,Yes,C,Time2
2859,7.935258,14.532021,77.53272,78.9735,10.591133,10.435366,83.7034,9.60591,6.6906877,Mars,No,A,Time2
2860,71.24827,15.024633,13.727088,12.675588,19.45813,67.86628,15.384952,14.039406,70.575645,Venus,Yes,C,Time2
2861,46.80956,9.359604,43.830837,8.043183,25.61576,66.34106,8.492823,40.8867,50.62048,Venus,No,C,Time2
2862,29.9128,42.610836,27.476364,9.676101,80.54187,9.782029,31.70582,38.17734,30.116835,Mars,No,A,Time2
2863,9.2064495,14.532021,76.26153,33.853687,34.729065,31.417252,35.508945,32.266006,32.225048,Mars,Yes,A,Time2
2864,54.713726,0.24630737,45.039967,20.227839,41.133003,38.639156,26.028067,37.19212,36.779816,Pluto,Yes,B,Time2
2865,7.9248176,8.620689,83.45449,31.952127,37.684727,30.363146,7.822541,70.68965,21.487804,Pluto,Yes,B,Time2
2866,56.380196,33.743843,9.875962,43.311398,11.576355,45.112247,30.403324,20.443352,49.153324,Pluto,No,D,Time2
2867,35.838745,15.024635,49.136616,41.509014,50.492615,7.9983764,73.08432,17.980293,8.935385,Mars,Yes,A,Time2
2868,33.57816,38.66995,27.75189,38.44582,35.714287,25.839891,29.065344,42.610836,28.32382,Pluto,No,B,Time2
2869,29.981686,41.625614,28.3927,29.557955,41.625614,28.816431,13.942605,77.0936,8.963797,Venus,Yes,B,Time2
2870,90.43994,3.69458,5.8654757,0.115035705,2.216751,97.66821,1.6934814,97.78325,0.5232666,Mars,Yes,D,Time2
2871,83.663734,7.1428604,9.1934,75.02218,12.561578,12.416244,77.66266,8.128076,14.209268,Mars,No,B,Time2
2872,44.69113,13.054185,42.254684,17.858444,15.024635,67.11691,33.96223,36.206894,29.830873,Mars,No,A,Time2
2873,77.98827,12.561578,9.450145,10.563212,83.00494,6.431855,81.20069,12.068962,6.7303495,Pluto,Yes,C,Time2
2874,7.7947855,7.38916,84.816055,28.739122,40.394093,30.866787,29.948639,41.37931,28.672049,Mars,Yes,B,Time2
2875,46.71942,4.4334946,48.847084,17.006601,68.965515,14.02788,21.41809,63.546795,15.035112,Jupiter,No,B,Time2
2876,55.142803,0.24630737,44.61089,1.2008741,98.76846,0.03065918,98.05444,1.2315292,0.71402264,Mars,No,A,Time2
2877,39.17221,7.1428604,53.684925,17.029783,5.665024,77.3052,15.597866,74.63053,9.771597,Mars,Yes,C,Time2
2878,95.4313,1.477829,3.0908728,98.051575,0.49260715,1.4558241,10.737871,89.16256,0.09957032,Mars,Yes,C,Time2
2879,65.455925,34.236458,0.3076172,57.451004,0.24630737,42.30269,52.337032,3.69458,43.968388,Pluto,No,C,Time2
2880,68.006645,18.965515,13.027837,45.187912,54.433495,0.3785913,20.484314,62.315266,17.200418,Mars,Yes,C,Time2
2881,98.30639,0.7389221,0.9546915,6.3827424,93.360535,0.25672194,96.89744,2.7093582,0.39320233,Venus,No,C,Time2
2882,50.75333,2.216751,47.029922,7.269414,90.8867,1.8438866,91.336075,6.1576385,2.5062869,Venus,Yes,C,Time2
2883,94.087616,2.4630582,3.4493213,3.8853369,96.05911,0.055551756,54.266853,2.9556656,42.777485,Uranus,No,A,Time2
2884,10.615398,12.561578,76.82302,10.740635,83.497536,5.761826,11.314651,8.620689,80.06465,Mars,No,C,Time2
2885,24.285452,44.08867,31.625881,82.3779,9.605911,8.016193,22.629442,55.91133,21.459227,Mars,No,C,Time2
2886,6.2841945,92.85714,0.858667,6.463418,93.349754,0.18682617,29.525991,42.11823,28.35578,Venus,Yes,D,Time2
2887,52.78998,0.24630737,46.96371,94.739136,0.24630737,5.0145583,3.24028,96.718796,0.040928386,Venus,No,A,Time2
2888,16.09465,16.00985,67.89549,35.53817,28.817734,35.644096,24.836409,27.339897,47.823692,Pluto,Yes,B,Time2
2889,30.018606,41.133003,28.848392,29.772299,41.625614,28.602085,30.018606,41.133003,28.848392,Venus,Yes,D,Time2
2890,52.164078,0.24630737,47.589615,32.101196,38.66995,29.228851,4.5149903,93.84236,1.6426464,Mars,No,A,Time2
2891,70.215645,0.7389221,29.045433,31.313017,0.24630737,68.440674,35.105072,63.30049,1.5944359,Jupiter,No,D,Time2
2892,96.89744,2.7093582,0.39320233,95.76401,0.7389221,3.497064,5.843755,89.901474,4.2547708,Jupiter,Yes,A,Time2
2893,51.55846,2.7093582,45.73219,54.56421,5.172417,40.263367,37.587925,29.802958,32.609116,Uranus,No,C,Time2
2894,30.966906,39.655174,29.37792,22.926495,45.566505,31.507004,31.676596,41.625614,26.697788,Pluto,No,A,Time2
2895,16.021597,74.63053,9.347866,50.42503,0.7389221,48.836044,43.173637,13.546799,43.279564,Uranus,Yes,B,Time2
2896,84.29412,4.187187,11.518695,77.89853,1.7241365,20.37734,27.838638,72.14754,0.013824302,Venus,Yes,B,Time2
2897,65.20962,34.729065,0.061313476,51.779716,48.029552,0.19073486,26.710827,49.01478,24.274393,Pluto,Yes,A,Time2
2898,22.972416,11.576355,65.451225,27.50819,40.640396,31.851414,16.484983,77.0936,6.4214187,Uranus,No,A,Time2
2899,10.780302,85.96059,3.2591112,30.227991,41.133003,28.639008,29.80426,41.133003,29.062737,Mars,No,C,Time2
2900,49.57757,0.7389221,49.683502,10.28977,8.128076,81.58215,30.651716,41.133003,28.21528,Venus,No,B,Time2
2901,82.39255,7.1428604,10.464587,82.92483,8.620689,8.454485,79.82095,10.591133,9.58791,Mars,Yes,B,Time2
2902,37.855103,41.133003,21.011892,28.464191,42.11823,29.41758,29.518295,39.162563,31.319145,Pluto,No,B,Time2
2903,8.82864,80.54187,10.62949,75.938515,11.576355,12.485127,88.9948,6.650245,4.3549623,Pluto,No,A,Time2
2904,30.018606,41.133003,28.848392,30.018606,41.133003,28.848392,29.525991,42.11823,28.35578,Mars,Yes,D,Time2
2905,42.612137,15.517242,41.870613,33.49884,33.743843,32.757317,30.474293,40.640396,28.885311,Mars,Yes,A,Time2
2906,3.0025249,6.650245,90.34722,8.467373,7.6354675,83.897156,84.077896,9.60591,6.3161955,Mars,Yes,D,Time2
2907,46.857777,0.24630737,52.895916,96.651146,3.2019653,0.1468988,98.976425,0.24630737,0.77727,Mars,Yes,D,Time2
2908,8.3104515,12.315277,79.374275,34.20291,32.019707,33.77738,11.40866,79.31035,9.280993,Venus,Yes,A,Time2
2909,50.602455,1.2315292,48.166016,27.58751,45.566505,26.845985,27.163782,45.566505,27.269712,Pluto,No,C,Time2
2910,25.602448,1.2315292,73.166016,26.942518,0.24630737,72.81117,0.2643042,69.70444,30.031258,Venus,No,A,Time2
2911,71.65114,3.2019653,25.146898,38.159863,33.743843,28.096298,17.171713,46.059113,36.769176,Mars,No,A,Time2
2912,7.90982,9.605911,82.48427,85.737076,7.1428604,7.12006,8.07541,88.423645,3.5009475,Jupiter,No,A,Time2
2913,10.2605505,11.576355,78.16309,33.18366,35.221672,31.594673,35.154102,31.280783,33.565117,Mars,Yes,A,Time2
2914,37.28109,16.00985,46.709053,30.365753,39.162563,30.471684,10.099827,80.54187,9.358303,Mars,Yes,A,Time2
2915,10.843461,7.1428595,82.01367,11.8507,1.7241365,86.425156,14.896491,0.7389221,84.36458,Mars,Yes,A,Time2
2916,14.892332,15.024635,70.08303,12.162111,8.620689,79.217186,83.27968,9.605911,7.114418,Mercury,No,B,Time2
2917,9.97039,10.591133,79.43848,8.827952,8.620689,82.55136,91.64946,4.679802,3.6707373,Venus,No,A,Time2
2918,46.06893,2.216751,51.714317,50.45842,0.24630737,49.295273,33.79979,38.66995,27.530258,Pluto,Yes,A,Time2
